lng,lat
-73.9994963,40.7541135
-74.0044618,40.75102541
-73.99677585,40.73705658
-71.01311208,42.38455978
,
,
-122.212105,37.71212274
-73.9903181,40.7398514
-71.00643473,42.20478021
-73.97853529,40.75162683
-73.9714831,40.7582079
-73.9372861,40.8044725
-74.0157133,40.7123809
-73.8796963,40.8406767
-73.98249359,40.6736697
-73.9369378,40.8430913
-74.00584289,40.70433636
-73.9188378,40.7703043
-73.642764,40.7397384
-73.92727604,40.62331093
-122.4135755,37.7714584
-122.4135755,37.7714584
-73.89189133,40.65308739
-122.4059791,37.78311636
-73.96507784,40.75972234
-73.6401112,40.6426305
-73.5921731,40.7229362
-73.5921731,40.7229362
-73.62005482,40.74888429
-73.70380361,41.06869857
-73.596921,40.7350222
-122.4046649,37.7972344
-73.640402,40.7416349
-122.1775368,37.75114092
-73.6370378,40.7563735
-73.8673717,40.8778983
-73.38100563,40.67479339
-73.60764742,40.73427626
-73.71973945,40.66391371
-73.71973945,40.66391371
-73.9897133,40.7588883
-73.68982197,40.66706403
-73.9895511,40.7554075
-122.3952563,37.7768581
-122.3902162,37.7808083
-73.9923433,40.7584333
-122.3972738,37.78985
-73.98915108,40.74159262
-122.2124362,37.7123528
-73.99222959,40.74930388
-73.97828554,40.7269996
-73.61301972,40.74780105
-73.51484994,40.76518432
-73.96193588,40.71401444
-73.6230728,40.75496569
-73.7044154,40.6892988
-122.421164,37.78516281
-73.9936339,40.7441699
-73.66567735,40.74062782
-73.9102462,40.8477393
-73.77887093,40.66817792
-73.97842091,40.75987879
-74.0042578,40.7219521
-73.98280045,40.72288093
-73.96008983,40.760453
-74.009469,40.73814334
-73.6998399,40.6801661
-73.9505855,40.7823594
-73.9947148,40.7196107
-73.99869172,40.73324609
-73.76548793,41.02983104
-73.66630658,40.75749745
-73.71278056,40.69186167
-73.71278056,40.69186167
-73.99210157,40.73444522
-74.0007874,40.7183044
-71.10408082,42.38866278
-73.9489911,40.7767339
-73.9379266,40.7938022
-73.9833243,40.7676847
-73.7744967,41.0332436
-74.00416365,40.7197387
-74.00416365,40.7197387
-73.9651778,40.7543087
-73.6038023,40.749373
,
-122.3934562,37.79479992
-73.61473398,40.74424788
-73.5552171,40.7839053
-71.10431884,42.33425959
-73.9556697,40.7158324
-73.6136057,40.740266
-73.6017814,40.7169004
-73.75800216,40.73734803
-73.75800216,40.73734803
-73.9938428,40.7274403
-73.6405385,40.7407174
-73.9766203,40.7495959
-73.63466695,40.72329168
-73.7821966,40.6449085
-73.9895015,40.7441902
-73.7031278,40.684104
-122.4136361,37.77959502
-73.78977053,40.64655262
-73.528002,40.7674675
-73.7749717,41.0336458
-74.0139469,40.7096225
-73.8877201,40.7715787
-73.63506974,40.7727367
,
-73.86519833,41.03339253
-122.3898091,37.61484628
-73.8723299,40.7740719
-73.9954799,40.7174246
-121.9227037,37.3642659
-73.69529765,40.7600388
-74.00471837,40.74180925
-73.66553841,41.00137194
-74.00442256,40.73106358
-73.9892849,40.7604346
-73.61371482,40.7368451
-73.6402141,40.7244541
-73.60244301,40.71603984
-73.82618023,40.74688905
-73.6579564,40.6566707
-73.93794744,40.73464951
-121.9252748,37.3973977
-73.640413,40.7407227
-73.640413,40.7407227
-122.3981772,37.78888504
-73.61897187,40.72975745
-73.61897187,40.72975745
-73.7886252,40.64199558
,
-73.66097736,40.711386
-122.4190109,37.7851517
-122.3970157,37.79078728
-73.9802429,40.7525451
-122.3952971,37.77685452
-122.4202105,37.75379534
-73.96321219,40.76225845
-73.8764015,40.7344635
-122.3949967,37.77709135
-122.4026529,37.79222244
-73.6330504,40.7354072
-73.6949517,40.7108083
-71.1180701,42.3719006
-73.47740564,40.81347154
-122.182362,37.447307
-73.64554192,40.65558159
-73.85386054,40.72786767
-122.3978601,37.7864642
-73.6727353,40.64077
-73.77706,40.6464876
-73.7750519,41.03343
-73.7750519,41.03343
-73.6201992,40.7061797
-122.4539223,37.7662721
-73.64920016,40.74571903
-73.712113,40.7226204
-74.00407245,40.72200235
-73.7284859,40.7038226
-73.722352,40.6715388
-73.9522749,40.63745208
-122.2139188,37.83335307
-73.86763218,40.7223942
-73.58352128,40.71945614
-73.993821,40.7512722
-73.92807459,40.76147676
-73.9476304,40.6321967
-73.9911907,40.7502613
-73.99217251,40.7426445
-73.9731465,40.7551156
-73.98131054,40.72508308
-73.99615083,40.76245362
-73.9346154,40.8454736
-73.62522108,40.70948586
-73.59646755,40.7296725
-73.6226555,40.7422242
-122.3850447,37.61496454
-73.7705676,40.9164099
-73.98999731,40.76066588
-71.05920671,42.35631451
-73.9189684,40.85016341
-73.60408469,40.74451698
-73.60408469,40.74451698
-73.90517824,40.75276481
-122.4299958,37.76449563
-122.3963205,37.78150637
-73.6404765,40.7243698
-73.98157627,40.76473279
-73.99097505,40.75049842
-73.5098436,40.74714944
-73.9916635,40.7204697
-73.699248,40.79634628
-73.7128567,40.78372039
-73.94724693,40.82301539
-122.3957579,37.78875378
-73.7769072,40.6462615
-71.05070813,42.34990488
-73.5987784,40.7130115
-74.00445282,40.74948947
-73.69368354,40.68733765
-73.61917572,40.73109797
-71.14280304,42.28124894
-71.14280304,42.28124894
-73.70488681,40.7116697
-73.6165275,40.6993533
,
-122.38616,37.6180091
-73.71870181,40.64157294
-73.71870181,40.64157294
-73.4721988,40.771104
-73.6354571,40.7131693
-73.6251184,40.7121626
-73.6251184,40.7121626
-71.05661787,42.35136072
-122.3869198,37.61782522
-73.64977196,40.70641477
-73.64090449,40.66568462
-73.8964814,40.7073488
-122.2344463,37.82603115
-73.99134663,40.74998987
-73.99312949,40.75265993
-73.99312949,40.75265993
-73.99312949,40.75265993
-73.9928035,40.7564513
-122.0619865,37.3764201
-73.9502085,40.8238654
-73.6436118,40.7902363
-121.9231075,37.36467508
-122.482284,38.31377537
-71.12294337,42.34302751
-122.4324465,37.75219616
-122.4324465,37.75219616
-73.96848382,40.63933495
-74.00872003,40.71227929
-74.00872003,40.71227929
-122.4183815,37.77532777
-71.18281894,42.23131693
-73.94688924,40.83657301
-73.24053022,40.71777708
-122.3973404,37.79449217
-71.1903914,42.3680828
-122.2659262,37.80945184
,
-122.4274264,37.78206268
-73.9937193,40.7361254
-73.6066145,40.69964339
-73.86516111,40.75758831
-74.00205071,40.74031148
-122.4183613,37.775209
-73.99101244,40.7336724
-71.17649906,42.70278668
-73.9842294,40.7650157
-73.97096435,40.75553561
-73.9383218,40.84445424
-122.4464796,37.77386405
-73.9553805,40.6211753
-71.0520557,42.0552649
-73.87887239,40.77113438
-73.9459807,40.63123378
-122.3965028,37.79419606
-73.64268227,40.73971461
-73.64268227,40.73971461
,
-73.6044114,40.71385878
-122.4404488,37.80034083
-122.3989582,37.7908942
-73.64856485,40.73893581
-73.6336155,40.7026752
-122.6431393,38.23990298
-73.6597567,40.6022382
-73.6597567,40.6022382
-122.4596435,37.78114153
-73.76558318,41.0300849
-73.6348842,40.7303234
-73.989168,40.7612315
-73.7083571,40.6883348
-73.9801428,40.7526502
-73.65225415,40.70068934
-73.45578217,40.75769932
-73.45578217,40.75769932
-122.418899,37.75626821
-122.4066902,37.78516411
-73.99911828,40.72488703
-73.63731797,40.74023689
-122.4307056,37.79771199
-73.5906562,40.7422761
-73.8733491,40.7740422
-73.65166532,40.70223912
-73.63787826,40.74689769
-73.9900123,40.7582875
-73.98320603,40.73052007
-73.9916751,40.7499867
-122.2118893,37.71176994
-73.52899189,40.77980861
-73.7289978,41.0233564
-73.5269306,40.7711253
-73.695958,40.654941
-71.13337825,42.3476555
-73.9568426,40.7342782
-73.6020772,40.63831838
-73.6450217,40.65607744
-73.6450217,40.65607744
-73.6342411,40.65445377
-73.95413361,40.82384663
-122.4241436,37.76154404
-122.4241436,37.76154404
-73.6322818,40.7315652
-73.64762845,40.65849967
-122.38507,37.6149095
-122.404612,37.7849001
-73.63434331,40.72780111
-73.94020052,40.76330514
-73.60215275,40.7167899
-73.9608199,40.5946609
-73.87146852,40.77393612
-73.61209291,40.73616879
-73.61209291,40.73616879
-73.60443095,40.71552892
-122.3930163,37.77909673
-122.4118103,37.7786728
-73.98918313,40.77516243
-122.4704645,37.71368331
-73.9698401,40.7571121
-122.4319007,37.76535591
-122.4319007,37.76535591
-73.719319,40.6694545
-73.54406004,40.77988815
-73.60222215,40.74565991
-73.9583322,40.5882019
-73.91210907,40.63787256
-73.7825667,40.6445813
-73.7654541,41.0442344
-71.03364771,42.33396912
-73.97618241,40.79495941
-73.60515422,40.74304218
-71.0743997,42.3508271
-73.6401179,40.740706
-122.0794142,37.3952511
-73.66840196,40.74983401
-122.3043604,37.54179518
-74.07329863,40.59786854
,
-73.96058028,40.76475977
-73.7823924,40.6448438
-73.98407051,40.69549625
-73.86455921,40.76993087
-73.8798925,40.7515894
-122.401441,37.7858182
-122.4056739,37.7800641
-73.9952825,40.7206878
-122.3941195,37.78976204
-73.44409704,40.78355729
-73.99235587,40.74271183
-74.00791993,40.74034835
-74.00791993,40.74034835
-73.98831536,40.77455022
-122.3871701,37.61776623
-73.78256877,40.64480041
-73.9938198,40.75142493
-73.7568979,41.0395012
-73.83519757,40.70718449
-122.4020428,37.78912929
-74.01608311,40.71732408
-73.9940241,40.7203843
-73.97684217,40.75202733
-71.04577094,42.35183109
-73.86232893,40.76822265
-122.1625984,37.4449007
-73.94182887,40.79836086
-122.3914601,37.77344965
-73.9532533,40.7777723
-122.3982893,37.78881233
-122.2998368,37.55524817
-122.4134473,37.75252946
-73.99589667,40.6907459
,
-73.64032494,40.74132989
-73.9865075,40.6038992
-73.6617351,40.6616355
-73.6617351,40.6616355
-122.4211503,37.78500267
-122.3998174,37.79051844
-74.00080017,40.75742038
-73.59330908,40.7251757
-122.4129634,37.7802115
